"weight";"lat";"lon"
24896;11.15;76.933333
7913;10.733333;77.1
10646;10.75;77.266667
5555;15.716667;73.8
27108;10.133333;76.483333
17488;11.266667;77.583333
8342;10.966667;76.9
51823;22.466667;72.8
13262;23;74.8
100154;31.217778;75.769444
18547;29.183333;77.816667
46792;27.133333;72.366667
53206;17.983333;74.433333
16677;26.6;79.466667
15119;25.666667;94.5
22590;31.029167;75.784167
17335;16.3;80.266667
36616;20.466667;84.233333
22574;26.866667;75.233333
22888;25.55;82.1
30372;27.633333;80.2
28151;28.3684;75.6041
36757;29.45;74.083333
131021;28.633333;79.8
74219;28.716667;77.65
1284702;18.616667;73.8
19513;26.883889;78.378056
23230;24.8;73.066667
32164;30.797222;76.917222
34633;26.385556;73.537778
15302;20.116667;85.833333
7720;23.35;75.433333
15858;26.826389;83.53
13584;24.2;82.833333
13584;24.183333;83
28254;9.866667;76.5
11791;24.166667;76.033333
16101;12.339722;76.099167
28970;25.333333;84.416667
52715;17.116667;82.266667
47576;29.583333;80.216667
7593;21.266667;82.516667
21015;26.916667;71.916667
5660;17.983333;83.466667
20578;19.7;84.816667
88221;10.666667;77.016667
26293;12.5;79.133333
18900;15.4;74.016667
227434;11.93;79.83
6117;12.15;75.933333
105521;10.766667;75.9
24758;13.316667;80.2
138881;21.633333;69.6
37827;26.67;78.374722
112062;11.666667;92.75
37782;24.033333;74.783333
13673;25.933333;81.983333
177816;14.733333;78.55
112128;10.383333;78.816667
11432;13;79.15
45415;22.465278;88.151667
22557;26.233333;79.85
35241;20.733333;78.333333
33615;14.416667;78.233333
62499;9.166667;77.416667
11174;10.633333;78.833333
10288;10.966667;78.916667
20073;33.883333;74.916667
15333;27.866667;77.2
47267;9;76.933333
17534;29.75;76.55
2935968;18.533333;73.866667
48870;13.366667;78.583333
15068;11.35;77.2
39992;28.516667;80.15
170856;19.8;85.85
34891;19.183333;77.05
198474;25.783333;87.466667
122544;23.333333;86.366667
14709;19.533333;84.883333
22223;26.466667;80.783333
71593;19.9;77.583333
16174;26.5;74.55
30990;13.45;79.55
53336;12.766667;75.216667
21016;31.817778;75.391944
5578;33.633333;75.15
13042;15.216667;74.066667
5699;15.383333;73.966667
73841;16.466667;75.1
13950;28.25;77.6
12329;30.033333;77.15
6421;27.533333;77.483333
35459;23.833333;71.6
186451;26.216667;81.233333
26231;24.816667;84.65
63880;24.45;77.2
12834;22.525556;88.195833
22804;23.55;86.666667
6100;25.633333;87.9
4724;26.233333;92.516667
27465;23.783333;78.366667
17261;17.6;74.2
12486;31.05;76.116667
36888;19.383333;74.65
9421;15.3;73.966667
225981;16.2;77.366667
170268;25.616667;88.116667
121291;21.9;83.4
26116;30.65;75.6
17537;26.05;74.016667
680066;21.233333;81.633333
27705;30.316667;78.1
23074;22.266667;86.166667
40982;23.333333;77.8
29628;29.535833;73.449167
5198;30.016667;78.216667
30630;26.896111;78.171389
24105;28.033333;74.466667
304838;16.983333;81.783333
31079;14.183333;79.166667
124179;9.45;77.566667
10718;16.666667;73.516667
13963;25.383333;81.15
12958;31.719167;74.797778
27803;33.383333;74.3
2866;30.85;77.3
26955;27.233333;76.633333
17115;22.683333;74.95
38352;25.033333;85.416667
18846;18.866667;73.9
1177434;22.3;70.783333
19713;25.05;87.833333
13391;24.733333;79.95
35394;21.783333;73.566667
86827;30.483056;76.595
444549;22.4125;88.418056
19398;21.933333;75.133333
63419;25.066667;73.883333
34655;21.05;71.433333
28883;19.783333;79.366667
11935;20.116667;78.916667
42982;16.85;82.016667
93535;12.716667;77.3
65320;9.383333;78.833333
10702;23.8;83.7
31169;13.116667;79.2
7320;33.25;75.25
11277;19.516667;85.1
9665;22.896389;88.475278
6191;31.966111;74.904722
39964;9.283333;79.3
35757;24.65;75.933333
4945;33.4;74.2
29836;27.25;75.183333
83842;23.633333;85.516667
18319;22.833333;87.616667
13950;26.904167;83.841111
8167;32.816667;75.316667
5195;22.777778;88.246389
43502;27.166667;84.316667
13491;27.083333;81.416667
51249;29.4;79.116667
45642;30.25;75.233333
18497;24.466667;75.433333
11348;26.3497;79.1833
53473;24.166667;87.783333
6206;31.45;77.633333
296447;28.816667;79.033333
23405;21.4;79.333333
70991;23.183333;88.583333
10677;22.65;74.533333
26012;21.684167;69.740833
945079;23.35;85.333333
18740;26.816667;92.65
26389;26.466667;91.633333
4026;27.183333;88.533333
22741;29.533333;74.833333
99113;14.616667;75.616667
131274;23.616667;87.133333
19875;29.65;79.416667
18822;25.25;79.066667
13573;25.366667;73.3
11811;23.833333;91.366667
21507;23.566667;70.633333
48954;11.466667;78.166667
31879;25.85;83.85
7801;26.75;80.483333
66630;28.083333;74.6
7495;24.816667;75.116667
21395;22.3;82.166667
61734;25.583333;79.566667
236868;23.316667;75.066667
75993;16.983333;73.3
226886;22.2;84.883333
26637;21.25;76.033333
36874;24.933333;75.583333
31018;29.283333;74.383333
47970;26.983333;84.85
81442;14.05;78.75
59975;14.7;76.866667
61410;19.166667;83.416667
20010;27.566667;77.783333
17390;16.483333;74.783333
6907;22.410833;88.509444
5949;23.683333;85.05
27835;18.466667;83.666667
14203;16.483333;81.833333
14367;21.066667;84.35
27708;23.633333;79.083333
10718;22.733333;77.433333
30319;21.526111;86.872222
7704;21.633333;84.05
25898;13.65;79.516667
62419;24.2;83.033333
23821;25.85;84.383333
42972;16.016667;80.85
10415;18.550278;72.927778
37035;25.783333;84.666667
208483;24.533333;81.3
112087;28.183333;76.616667
19461;28.7;79.516667
25173;27.35;75.566667
66397;30.116667;78.316667
117026;22.714167;88.347778
30134;19.966667;76.783333
37858;24.7;83.066667
135229;12.966667;78.283333
8164;31.216667;77.75
317266;28.9;76.566667
22595;15.666667;75.733333
30876;26.439444;83.614444
2571;30.283333;78.983333
52317;30.966389;76.533056
15909;26.483333;79.9
28784;25.75;86.033333
31035;26.25;77.4
6692;30.971944;76.993333
6206;23;91.731944
12661;21.083333;72.883333
36097;27.45;78.05
22137;16.566667;74.55
37249;17.616667;77.95
11212;25.683333;83.283333
25634;25.183333;73.433333
30865;29.416667;76.666667
24804;26.733333;80.35
53155;14.166667;75.033333
247359;23.833333;78.716667
34626;26.783333;84.733333
7883;22.524444;88.166944
484921;29.966667;77.55
145779;25.883333;86.6
24454;29.133333;78.616667
60959;28.083333;78.75
22203;27.8;78.85
95900;25.25;87.65
14498;28.616667;77.916667
22657;22.483333;92.966667
10811;23.466667;74.916667
43225;23.95;87.666667
43227;12.996389;80.203056
5760;23.8;92.666667
7811;27.45;78.816667
24934;12.966667;75.783333
21563;22.033333;82.966667
30230;22.316667;69.6
5804;15.55;73.766667
18766;26.433333;84.616667
14313;26.033333;81.45
16558;24.133333;74.05
50212;18.533333;83.216667
35622;29.233333;77.016667
55104;17.05;82.183333
50536;30.158333;76.193056
57602;25.85;85.783333
162901;21.45;83.966667
26903;32.566667;75.116667
196129;28.583333;78.55
22830;26.916667;75.2
17915;25.816667;72.583333
18624;30.836667;76.189722
21584;25.85;78.916667
35035;22.983333;72.383333
18402;30.3025;76.455278
36459;22.183333;76.066667
7302;23.483333;77.733333
29024;24.755278;71.772222
16312;15.366667;73.9
53188;27.083333;80.516667
25010;27.3;79.95
29016;15.1;76.55
67315;19.566667;74.216667
59205;17.629444;78.091667
19844;24.916667;76.283333
88622;30.233333;75.833333
6120;15.233333;74.166667
4432;12.733333;75.9
6244;22.848056;88.455278
34552;16.266667;74.483333
12077;22.166667;73.583333
27526;22.55;88.2
11698;15.583333;74
8878;31.366667;76.316667
7636;22.525278;88.265
5051;15.266667;74.116667
14216;22.983333;75.833333
11714;26.333442;90.109048
1495;31.516667;77.8
12665;22.716667;85.95
17851;26.016667;82.916667
18396;21.333333;83
14617;21.6;83.083333
35831;23.566667;76.466667
20925;28.5;79.1
6710;22.666667;74.983333
86678;28.433333;74.483333
49862;29.15;77.616667
17270;29.7;75.25
10983;11.983333;76.416667
8013;25.766667;79.683333
3944;31.7;76.733333
30350;22.983333;72.5
17861;26.066667;75
145798;24.95;84.033333
13499;27.716667;78.083333
29861;18.333333;74.033333
34443;20.583333;74.2
112802;17.683333;73.983333
257805;24.583333;80.833333
11024;26.866667;81.2
14085;8.45;77.933333
53609;16.4;80.183333
31859;9.366667;77.933333
12117;22.533333;76.683333
40095;15.783333;75.116667
12056;27.029;79.4896
26707;21.65;78.783333
23386;15.9;73.816667
37823;14.966667;75.35
19905;21.15;75.883333
108620;25.983333;76.366667
12415;9.183333;78.45
15376;22.55;71.466667
35137;17.183333;77.283333
99294;23.2;77.083333
778462;11.65;78.166667
42882;19.466667;76.466667
14046;24.8;81.15
54535;21.683333;75.1
46551;29.216667;78.583333
21328;26.157778;78.779722
28337;22.45;77.466667
1630;31.243611;77.123056
101389;22.083333;79.533333
20246;23.3;92.833333
10632;15.533333;73.833333
39325;30.1681;76.8715
52957;17.133333;76.933333
34966;28.566667;79.016667
58407;21.466667;74.3
10966;19.45;73.333333
89298;23.283333;81.35
26513;26.05;82.683333
14837;24.316667;79.133333
16066;28.55;79.316667
320466;27.883333;79.916667
13578;31.0775;75.337222
29261;25.633333;74.933333
12814;23.133333;79.666667
12867;22.15;70.766667
31425;16.7;76.833333
15852;25.583333;84.45
13068;23.883333;79.05
18876;29.35;77.55
46723;25.15;85.85
53352;23.433333;76.266667
4403;31.499722;75.749444
23078;24.183333;75.633333
97976;29.45;77.316667
25268;27.533333;79.433333
14139;25.183333;81.616667
149998;23.25;88.466667
56453;20.783333;76.683333
26806;25.15;73.066667
62422;25.666667;76.7
14078;28.65;79.35
35283;24.566667;84.783333
57367;29.35;78.583333
45479;9.7;76.333333
26120;15;75.233333
33276;14.266667;75.35
34652;28.283333;78.016667
99688;27.1;78.6
515623;26.716111;88.423611
132853;25.575556;91.873056
173517;31.103333;77.172222
319577;13.922222;75.573611
31980;19.766667;74.483333
5844;19.7;72.7
16605;15.233333;75.583333
69545;21.35;74.883333
12703;18.133333;73.983333
6705;22.416667;73.65
997358;17.683333;75.916667
22318;10.016667;77.966667
42698;10.766667;76.283333
49505;16.516667;76.75
28210;18.616667;74.683333
226338;22.752778;88.342222
23929;12.413611;76.704167
47063;23.4;76.716667
13566;33.716667;74.833333
62107;26.983333;94.633333
14769;14.333333;74.883333
54317;23.916667;72.383333
64569;18.1;78.85
22195;27.283333;80.833333
54248;24.416667;81.883333
14816;27.633333;78.883333
49118;13.388056;77.862778
41196;23.483333;80.116667
52606;21.7;71.966667
31540;23.783333;86.316667
73386;28.45;77.7
24179;26.05;84.05
42233;27.7;78.4
12290;26.366667;79.65
199946;27.616667;75.15
19406;22.433333;69.833333
21830;25.083333;85.416667
152399;24.816667;92.8
51046;20.3;75.65
27359;20.266667;73.016667
38736;22.616667;84.516667
12945;21.633333;81.7
33773;16.916667;76.233333
68799;15.783333;76.766667
13637;20.8;78.866667
31239;11;77.016667
8301;12.761111;80.01
17798;15.25;80.033333
6133;27.233333;88.5
19404;22.809167;88.229444
6376;22.8;85.966667
34098;19.85;74
11267;21.916667;73.333333
10481;15.616667;73.766667
57933;13.745278;76.909167
13599;25.65;81.316667
60852;30.645556;76.3825
33102;11.233333;79.733333
11813;24.85;81.383333
38613;24.883333;72.866667
45459;24.1;77.7
10116;19.483333;79.6
29037;27.05;78.7
181652;29.533333;75.016667
12609;25.283333;82.083333
71506;18.383333;78.833333
61612;14.616667;74.85
22551;28.65;78.65
47921;15.633333;76.9
20066;11.333333;77.016667
31020;18.833333;74.383333
15839;29.416667;77.466667
19941;27.15;83.766667
57101;26.6;85.483333
13442;24.016667;75.35
164451;27.566667;80.683333
24228;28.933333;79.7
64665;23.916667;87.533333
42789;9.866667;78.483333
16779;11.116667;77.8
74289;9.45;77.816667
22067;25.633333;72.416667
18016;28.9102;75.6154
119194;26.216667;84.366667
43026;28.633333;78.05
7038;22.708889;88.387222
23852;22.7;78.2
33363;28.25;77.066667
42559;25.916667;73.666667
19403;22.55;72.716667
40286;30.916667;77.116667
22139;13.5;75.066667
17984;18.933333;84.6
7228;12.6;75.866667
28337;23.3;87.416667
10823;23.471944;91.266389
19673;27.066667;95.033333
12614;20.65;78.683333
18770;20.833333;83.916667
25270;21.166667;73.566667
250538;28.983333;77.016667
63039;34.3;74.466667
7088;14.383333;75.1
15118;19.75;84.433333
7614;26.5;90.866667
28686;27.883333;78.75
29800;21.288056;86.685833
118312;18.3;83.9
30283;27.466667;75.6
12364;11.4;79.416667
975926;34.092222;74.802222
20219;30.216667;78.783333
4272;13.416667;75.25
25762;13.333333;78.216667
17255;12.968889;79.948889
18682;22.948889;88.018889
24145;16.083333;78.866667
15666;8.616667;77.933333
15280;18.033333;73.016667
74377;9.516667;77.633333
13918;26.168056;91.571111
28944;29.033333;79.05
12316;8.15;77.483333
88861;27.7;74.466667
19852;24.65;76.033333
9420;23.15;77.933333
110379;26.266667;82.066667
8519;29.75;78.116667
38065;13.7;80.016667
26185;11.033333;77.133333
18950;12.566667;75.383333
11694;34.233333;74.633333
53651;30.133333;75.8
41709;22.116667;84.033333
25340;31.533333;76.883333
15840;24.333333;76
60027;26.116667;86.6
19723;28.3124;75.7347
28989;8.966667;77.4
63158;29.316667;73.9
2894675;20.966667;72.9
179640;22.7;71.683333
6566;20.566667;73.616667
111741;17.15;79.616667
14603;23.95;76.083333
7197;10.95;79.333333
108176;16.833333;81.5
34357;16.466667;80.6
93055;14.916667;78.016667
17529;29.166667;78.483333
17287;25.333333;73
17861;22.15;81.866667
40117;22.586111;88.921389
29950;21.35;72.05
13791;25.05;78.433333
38439;20.95;85.216667
47657;18.716667;73.683333
17148;15.466667;73.8
9819;23.566667;76.716667
10631;27.05;79.65
27905;16.483333;76.316667
69884;12.05;75.35
26295;21.566667;74.216667
14245;23.716667;75.383333
16392;30.85;74.933333
24754;31.948611;75.866667
150056;12.927222;80.110556
48651;22.3;87.916667
16907;29.083333;80.116667
44826;28.983333;78.933333
63246;17.233333;77.583333
10175;22.666667;70.733333
68296;16.75;81.7
19312;28.216667;76.95
8156;20.733333;83.65
30478;22.885;88.017222
23790;11.7;77.983333
29394;28.6709;75.0351
22775;23.333333;76.033333
7493;19.85;72.7
58590;31.45;74.925278
34935;17.033333;74.6
12605;11.133333;78.45
4831;27.583333;91.866667
46161;25.483333;85.95
27614;30.383333;78.483333
13683;25.983333;78.266667
19065;24.933333;84.833333
25532;15.533333;76.883333
24682;18.616667;84.233333
21148;21.026944;76.838889
151793;16.25;80.583333
12700;23.4;79.55
65501;8.966667;77.3
16579;24.983333;81.65
26413;16.5;75.05
58854;26.633333;92.8
14928;27.916667;96.166667
39864;29.2;78.85
15955;26.45;88.133333
97210;11.747778;75.488333
33502;29.586389;77.416667
1486453;19.2;72.966667
138288;29.983333;76.816667
219591;10.8;79.15
24698;24.396111;71.626667
18337;22.8;73.216667
5964;23.316667;92.75
4191;31.116667;77.35
784223;8.506944;76.956944
58782;10.766667;79.65
44497;24.633333;94.016667
325140;10.516667;76.216667
49709;28.816667;78.15
21835;27.933333;76.85
8807;26.95;81.583333
74732;24.745;78.8333
13648;29.233333;77.35
57048;27.983333;79.733333
69845;12.25;79.65
10407;25.616667;80.533333
22125;13.111389;80.026111
89377;27.5;95.366667
60962;13.258611;76.478333
7748;31.833333;76.5
8871;21.683333;79.7
15423;13.7;75.233333
29874;8.483333;78.116667
775551;10.805;78.685556
12466;10.85;78.966667
28340;11.95;79.2
9891;12.21;76.906389
18015;13.683333;79.35
13233;11.233333;79.833333
435882;8.733333;77.7
250849;13.65;79.416667
397554;11.1;77.35
22519;9.833333;78.266667
54939;10.9;75.916667
39902;13.183333;79.633333
57228;9.383333;76.566667
48099;13.15;79.916667
138255;12.216667;79.066667
14184;10.983333;79.466667
229019;13.157778;80.304167
127763;22.736389;88.373611
28407;20.3;83.15
11570;29.668056;77.3225
22531;26.916667;76.816667
22615;26.016667;75.483333
59753;29.7;75.9
16469;9.733333;79.016667
151341;26.166667;75.783333
5789;23.9;86.2
10211;25.45;79.133333
12529;28.883333;75.916667
13257;33.933333;75.1
10591;19.933333;73.55
33750;26.283333;94.833333
20422;26.316667;89.666667
35599;18;76.083333
22488;27.55;82.416667
307384;13.342222;77.101667
43222;21.383333;79.733333
50944;27.2;78.283333
52664;17.35;82.55
32137;11.166667;78.616667
63650;25.519826;90.22007
14116;13.164167;76.666667
15831;29.466667;76.166667
98247;11.4;76.7
15474;23.083333;78.5
30266;27.716667;75.483333
23293;23.533333;91.483333
11812;21.574167;86.565
15936;26.766667;92.133333
19010;8.433333;78.016667
10866;20.133333;84.383333
101072;18.383333;77.116667
80478;32.933333;75.133333
10015;24.716667;75.966667
129124;13.35;74.75
6519;26.783333;80.333333
56314;28.016667;79.016667
457395;23.183333;75.766667
11909;29.516667;75.866667
7370;21.966667;80.466667
6324;22.7225;88.555556
516625;19.216667;73.15
59121;12.8;74.85
222293;22.471667;88.113611
19835;11.7;79.283333
32184;17.833333;76.616667
29743;23.533333;80.833333
35268;19.6;77.7
27547;19.666667;82.216667
11874;21.833333;71.816667
51798;20.85;79.333333
32804;22.7;73.116667
9365;26.510556;78.936667
9365;26.3404;79.2561
56549;20.816667;71.033333
17570;31.483333;76.283333
15838;23.333333;75.566667
11442;26.15;75.216667
54623;23.8;72.4
161687;26.533333;80.5
15008;29.584722;77.254167
56357;21.733333;70.283333
6900;11.266667;78.516667
25600;18.876944;72.939722
33499;14.95;77.266667
6757;34.083333;74.033333
30677;9.966667;77.8
14856;21.233333;72.866667
28440;27.316667;82.416667
22780;9.8;77.333333
17125;30.733333;78.45
24318;12.6;79.766667
7514;11.166667;77.433333
24749;8.383333;77.65
15886;10.466667;78.083333
15475;19.65;73.133333
12374;18.733333;73.65
17881;14.316667;79.8
24833;23.783333;72.633333
1409565;22.3;73.2
14606;22.3;73.383333
40046;19.916667;74.733333
22810;9.766667;76.4
14463;11.916667;79.583333
14935;10.716667;79.083333
90361;10.366667;76.966667
8331;15.533333;74.133333
72934;20.633333;72.933333
13715;12.892778;80.080833
31533;12.5;79.616667
90295;12.683333;78.616667
92225;20.366667;72.9
1164520;25.333333;83
44066;21.016667;75.9
5079;15.216667;73.916667
43280;8.733333;76.716667
10272;21.733333;72.066667
53255;19.35;72.8
19021;9.233333;77.416667
22640;10.166667;77.766667
25094;9.7;76.333333
32248;10.366667;79.85
12494;10.533333;77.95
121618;22.683333;73.566667
177096;12.933333;79.133333
18951;11.1;78.016667
22920;18.466667;78.883333
12499;15.866667;73.633333
32765;13.966667;79.583333
163336;20.9;70.366667
38011;15.783333;80.316667
13808;12.1;79.25
140059;23.533333;77.816667
24299;23.566667;72.75
6651;11.233333;77.5
874684;16.516667;80.616667
43342;17.333333;77.9
47150;8.666667;77.333333
10449;12.033333;79.55
61332;16.05;79.75
10854;11.483333;78.733333
53670;23.116667;72.033333
27197;9.95;77.45
15978;12.2;75.8
150419;19.466667;72.8
19691;8.7;77.533333
13064;30.066667;78.283333
8866;23.183333;73.483333
73280;9.6;77.966667
1063293;17.7;83.3
18383;21.383333;70.683333
68623;23.7;72.55
45976;17.283333;74.55
179379;18.116667;83.416667
60201;27.583333;77.7
36755;16.366667;80.85
38171;21.116667;73.4
66469;22.7;71.683333
30605;17.066667;76.983333
6462;20.766667;73.483333
32960;17.933333;73.9
10544;12.766667;79.783333
30259;12.933333;79.383333
7529;24.6;94.033333
57293;20.066667;78.95
47813;22.616667;70.933333
55188;16.366667;78.066667
557864;18;79.583333
23803;21.75;80.033333
113768;20.75;78.616667
35247;25.016667;85.633333
41526;20.233333;79
47821;21.466667;78.266667
68628;20.1;77.15
19374;28.216667;79.05
20256;11.366667;76.8
18269;27;77.166667
54012;26.1;94.266667
65381;16.766667;77.133333
8798;24.666667;94.066667
208945;30.1;77.283333
36900;16.733333;82.216667
3406;17.65;83.266667
32883;21.166667;75.7
128185;20.4;78.133333
116457;13.1075;77.600278
8902;12.066667;77.033333
12023;15.633333;76.016667
26181;17.55;82.866667
43792;17.6;80.333333
19345;14.966667;74.716667
46766;20.033333;74.483333
27874;14.633333;78.533333
11315;32.166667;76.2
9107;25.7;82.733333
46509;17.683333;77.616667
33400;26.833333;81.333333
32011;25.433333;83.566667
13895;27.633333;93.833333
29500;25.966667;94.516667
5672516;33.3386111;44.3938889
42227;34.0163889;44.1463889
36574;34.925;43.4875
129127;36.8658333;42.9997222
32008;33.6366667;42.8225
932854;36.19;44.0088889
30241;34.6913889;44.9608333
601442;35.4680556;44.3922222
29882;33.7436111;45.5463889
27219;35.6202778;45.9472222
20649;34.4686111;41.9169444
38437;36.3166667;41.85
23613;36.4894444;43.1191667
42616;34.5966667;43.6769444
370220;30.3392;48.3043
19362;32.9926;47.4198
69894;36.1468;49.218
55132;36.03993;50.531015
22019;30.7006;49.8315
94355;38.4774;47.0699
854980;31.3203;48.6693
27703;33.8633;48.2619
91048;33.400633;49.694901
74899;36.3187;49.1678
199398;36.469612;52.350724
503673;34.091741;49.689164
410773;38.2498;48.2933
58840;32.310011;54.017474
16058;33.3761;52.3694
11020;34.522;50.006
42787;37.259615;49.944439
39067;38.4291;48.872
47594;37.087009;55.173973
37349;37.759;45.9783
202812;36.551321;52.678951
31218;31.612833;55.410666
43081;29.2331;56.6022
28647;34.9072;48.4414
99276;29.106;58.357
110834;37.4727;49.4622
22771;26.557918;54.880669
48658;36.90165;54.070884
104939;35.9975;45.8853
37195;29.92266;56.574335
79335;30.5959;50.2417
93508;36.692347;53.552617
53875;35.8727;47.6029
197004;32.866277;59.221139
192062;37.47473;57.329031
86067;29.2666;51.2159
52660;31.965232;51.287295
251976;33.8973;48.7516
213349;36.521;46.2089
157778;28.9684;50.8385
47291;25.2919;60.643
69644;36.654996;51.420397
29147;35.717778;52.065
67698;36.1683;54.348
63324;28.751944;54.544444
46109;32.6941;47.2679
33510;33.9905;50.6838
212367;32.3825;48.402
94646;30.3586;50.7981
114404;33.5;49.0571
36709;35.3022;51.5358
1547241;32.657218;51.677608
59685;37.076448;57.510086
318855;35.5605;51.2346
49847;32.555301;51.509735
15737;32.988707;50.41267
98068;28.9383;53.6482
34100;36.686418;52.522548
11562;32.940979;50.121
49494;35.218242;52.340849
25318;27.6652;54.1371
44920;33.453702;50.288361
131427;37.250042;55.167208
244955;36.838659;54.434749
26226;38.8479;45.6623
514134;34.799216;48.514556
57652;34.2721;47.5861
57128;35.962;50.6799
16888;37.4779;47.0508
20703;30.2363;49.7119
140951;33.6374;46.4227
131242;27.202446;60.684758
107910;28.5024;53.5534
38660;34.8067;46.4913
111560;28.6535;57.7646
28406;36.641152;52.912443
33703;37.380712;55.491639
61647;34.7956;46.9355
53418;34.5043;47.9653
1448996;35.8355;51.0103
301107;33.9888;51.4773
94518;29.619491;51.654147
577547;30.283209;57.07879
766742;34.314167;47.065
51028;37.6189;48.5258
69608;28.221072;61.215819
277355;32.700175;51.521134
77431;33.642255;50.078898
21148;33.220521;50.314969
29886;28.6543;51.38
329847;33.487778;48.355833
331254;30.4397;48.1664
175386;38.5503;44.9521
100216;33.535;47.6061
64959;37.207318;50.003971
68153;37.197006;50.153508
71744;27.6489;54.316
162448;36.7499;45.7229
37076;35.7282;50.8134
41517;39.2944;44.4809
56790;35.6659;50.9767
168290;37.3893;46.2376
124201;38.4329;45.7749
111495;35.527;46.1763
129483;29.8742;52.8025
2307254;36.297;59.6062
111522;31.9364;49.3039
11831;33.1222;46.1646
36723;31.591682;54.431775
51879;32.250137;54.016585
132830;36.9694;46.1027
70796;27.1467;57.0801
27988;37.228815;55.374624
76258;34.1885;48.377
73535;36.9553;45.388
48851;36.650786;53.299048
220954;36.213288;58.795755
13529;36.573523;52.013823
47048;30.7458;49.7087
602443;37.5553;45.0724
50692;37.0397;45.0983
57416;35.4816;51.6802
101715;39.6482;47.9174
17779;35.0434;46.3565
61420;36.701;45.1413
53861;35.308;51.7267
251857;35.439444;51.568889
333652;36.2797;50.0049
16691;26.9581;56.2719
1011103;34.6401;50.8764
87960;35.1664;47.8045
111765;37.105997;58.509547
147691;30.4067;55.9939
38825;31.279972;49.603511
31976;36.902973;50.658211
19456;30.8946;49.4092
594619;37.280769;49.58319
40170;31.265625;56.80545
49147;32.684617;51.60129
62759;35.4846;51.0829
17085;36.8049;49.408
47506;37.137612;50.288001
226208;36.212598;57.681906
81614;38.1973;44.7653
349200;35.3144;46.9923
151249;36.2463;46.2665
37771;37.9408;47.5367
46505;36.5449;61.1577
255416;36.563319;53.060087
175545;35.0213;50.3566
27222;31.414183;51.569443
124831;35.572914;53.397139
37224;30.649722;48.664722
52413;30.1165;55.1186
129167;32.325556;50.864444
100806;32.0089;51.8668
58855;35.6596;51.0593
131895;36.418189;54.976282
1249972;29.6036;52.5388
98688;37.396693;57.929517
52290;32.1942;48.2436
77515;32.0455;48.8567
207661;29.452;55.6814
43177;34.7837;47.6004
41447;31.5608;48.1831
49999;33.595856;56.924368
1424701;38.08;46.2919
14399;34.692;50.013
19394;31.747097;54.208815
51546;36.4009;47.1133
71504;36.0696;49.6959
45309;37.8008;48.9037
37517;34.74;60.7756
37504;36.816259;50.873763
58935;35.244;60.6225
48165;34.5481;48.4469
179620;35.3242;51.6457
477926;31.897222;54.3675
121999;31.0287;61.5012
357489;36.6736;48.4787
58987;30.812709;56.563993
5606;64.316667;-22.1
16563;65.666667;-18.1
204;65.683333;-23.6
936;65.666667;-20.3
918;66.15;-23.25
1783;64.533333;-21.916667
1403;65.966667;-18.533333
389;64.65;-14.283333
77;65.683333;-21.45
594;63.866667;-21.15
299;66.05;-23.516667
300;65.95;-18.183333
2539;63.833333;-22.433333
118;63.933333;-22.683333
694;63.833333;-20.4
408;64.916667;-23.9
41;65.85;-18.2
409;66.116667;-23.133333
1695;64.25;-15.216667
172;65.9;-19.433333
108;65.733333;-19.133333
424;65.716667;-21.683333
2338;66.05;-17.35
573;65.4;-20.95
231;64.566667;-21.766667
753;63.75;-20.233333
7930;64.016667;-22.566667
139;63.783333;-18.066667
144;66.3;-16.45
26157;64.1;-21.916667
212;64.216667;-20.733333
130;65.95;-18.366667
992;64.883333;-23.716667
226;66.45;-15.95
117;65.45;-22.2
31;64.666667;-21.3
113907;64.15;-21.95
5396;63.933333;-21
550;65.833333;-20.316667
459;63.833333;-21.066667
1059;65.066667;-22.733333
4203;63.365;-20.2075
982;63.966667;-22.366667
19112;45.35;11.783333
30308;45.4;8.9
46729;40.95;14.366667
18554;37.55;15.133333
31216;37.6;15.133333
51967;37.616667;15.166667
22030;40.9;16.833333
19410;44.683333;8.466667
21495;39.483333;16.383333
17132;41;16.866667
36184;37.666667;14.833333
21182;45.056389;12.057778
59416;40.916667;14.3
8585;37.65;14.516667
15721;43.9;11
14002;45.566667;9.35
55402;37.316667;13.566667
21243;40.35;14.983333
10384;44;8.166667
30322;41.716667;13.35
30860;44.7;8.033333
37869;41.733333;12.65
22761;44.05;8.216667
11112;40.783333;17.266667
19835;45.35;11.866667
17387;45.766667;9.783333
44278;37.983333;12.966667
11963;44.506111;12.056389
42034;40.558889;8.318056
17390;45.1;7.516667
66119;40.816667;16.55
10643;45.516667;11.466667
12150;43.816667;10.666667
12767;45.733333;9.716667
13733;39.133333;16.066667
11282;42.55;12.416667
21519;41.733333;13.15
100982;43.633333;13.5
93819;41.216667;16.283333
29745;40.733333;14.566667
17734;42.083333;12.266667
41629;41.45;12.616667
33503;45.733333;7.333333
13521;46.466667;11.25
13753;41.783333;15.45
67935;41.6;12.65
9108;40.133333;18.133333
10490;37.4;13.616667
15373;45.916667;10.883333
10170;44.116667;9.9
17361;45.616667;9.316667
32934;41.6;12.55
11572;44.4;8.683333
19649;45.533333;9.083333
95233;43.416667;11.883333
22005;44.616667;11.833333
23034;41.15;15.083333
19033;41.716667;12.666667
10662;45.5;8.933333
14423;45.766667;8.566667
11564;41.733333;12.916667
11716;41.083333;9.383333
